Index,Link,Label,Text,FileName,Transcription,sort_key
443.0,https://www.tiktok.com/@capitolhillhighlights/video/7363057792732761387,0,"""Kick this out. Um Mister Dreeben, does the president have immunity or are you saying that there's no immunity? Presidential immunity even for official acts? Yes, Justice Thomas. But I think that it's important to put in perspective the position that we are offering the court today. The president as the head of the article I I branch can assert as-applied article I I objections to criminal laws that interfere with an exclusive power possessed by the president or that prevent the president from a, pushing his constitutionally assigned functions. That is the constitutional doctrine that currently governs the separation of powers. What petitioner is asking for is a broad blanket immunity that would protect the president, a former president from any criminal exposure, absent impeachment and conviction, which has never happened in our history. And we submit that is not necessary in order to assure that the president can perform all of the important tasks that the constitution reposes in him over, over in not so distant past, the presidents or certain presidents have engaged in various activity, coups or operations like operation mongoose when I was a teenager and yet there were no prosecutions. Why if, if, what you're saying is right. It would seem that that would have been ripe for criminal prosecution of someone. So, Justice Thomas, I think this is a central question. The reason why there have not been prior criminal prosecutions is that there were not crimes. And I want to explain why there are layers of safeguards that assure that former presidents do not have to lightly assume criminal liability for any of their official acts at the outset. There is a statutory construction principle that is applicable here. It arises when there is a serious constitutional question about applying a criminal statute to the President's acts. It is not. And I'm sure that we will discuss this, that no statute can apply to the president in his official capacity, absent a designation of the president in it. But there is a principle that if there is a serious constitutional question, courts will strive to construe the statute so that it does not apply to the president. In addition to that the president, I think has been mentioned earlier, has access to advice from the attorney general and it would be a due process problem to prosecute a president who received advice from the attorney general that his actions were lawful, absent the kind of collusion or conspiracy that itself represented a criminal violation, which I don't really see as being a realistic option. And then if I could say one more thing because you raised the question about potential overseas taking of life. And the Office of Legal Counsel has addressed this quite specifically, there is a background principle of criminal law called the public authority exception to liability. And it is read into federal law unless Congress takes specific action to oust it, which it never has done as far as I am aware. And in a case in which the president sought to engage in overseas activity that would result in the taking of life. OLC did not say the federal murder statute doesn't apply. That would be the, the thrust of my friend's argument on clear statement. Instead OLC went through an extensive analysis on why the public authority defense would prevent it from being considered a violation of law to go after a terrorist, for example.""",443_mp4_trial_2.json,"Kick this out. Um Mister Dreeben, does the president have immunity or are you saying that there's no immunity? Presidential immunity even for official acts? Yes, Justice Thomas. But I think that it's important to put in perspective the position that we are offering the court today. The president as the head of the article I I branch can assert as-applied article I I objections to criminal laws that interfere with an exclusive power possessed by the president or that prevent the president from a, pushing his constitutionally assigned functions. That is the constitutional doctrine that currently governs the separation of powers. What petitioner is asking for is a broad blanket immunity that would protect the president, a former president from any criminal exposure, absent impeachment and conviction, which has never happened in our history. And we submit that is not necessary in order to assure that the president can perform all of the important tasks that the constitution reposes in him over, over in not so distant past, the presidents or certain presidents have engaged in various activity, coups or operations like operation mongoose when I was a teenager and yet there were no prosecutions. Why if, if, what you're saying is right. It would seem that that would have been ripe for criminal prosecution of someone. So, Justice Thomas, I think this is a central question. The reason why there have not been prior criminal prosecutions is that there were not crimes. And I want to explain why there are layers of safeguards that assure that former presidents do not have to lightly assume criminal liability for any of their official acts at the outset. There is a statutory construction principle that is applicable here. It arises when there is a serious constitutional question about applying a criminal statute to the President's acts. It is not. And I'm sure that we will discuss this, that no statute can apply to the president in his official capacity, absent a designation of the president in it. But there is a principle that if there is a serious constitutional question, courts will strive to construe the statute so that it does not apply to the president. In addition to that the president, I think has been mentioned earlier, has access to advice from the attorney general and it would be a due process problem to prosecute a president who received advice from the attorney general that his actions were lawful, absent the kind of collusion or conspiracy that itself represented a criminal violation, which I don't really see as being a realistic option. And then if I could say one more thing because you raised the question about potential overseas taking of life. And the Office of Legal Counsel has addressed this quite specifically, there is a background principle of criminal law called the public authority exception to liability. And it is read into federal law unless Congress takes specific action to oust it, which it never has done as far as I am aware. And in a case in which the president sought to engage in overseas activity that would result in the taking of life. OLC did not say the federal murder statute doesn't apply. That would be the, the thrust of my friend's argument on clear statement. Instead OLC went through an extensive analysis on why the public authority defense would prevent it from being considered a violation of law to go after a terrorist, for example.",443
444.0,https://www.tiktok.com/@liz.ziegler36/video/7359687029174668590,0,"Right. Oh, yes. Ok. It, and, ok. Yeah.'",444_mp4_trial_2.json,"Right. Oh, yes. Ok. It, and, ok. Yeah.",444
445.0,https://www.tiktok.com/@reidout/video/7359777769594686762,0,"""There was history in the making, right? This was the first jury ever seated for this historic trial in which we will all be watching very closely over the next six weeks. And then I heard a scream out of my right ear in which someone said he is setting himself on fire. And I turned to my right, just off camera and about 50 ft in front of me. Joy, really half a block, half of New York City block. I see a large plume of fire about 20 to 25 ft high. And I got to say in my head, I thought for a moment, ok, that is an area that has cordoned off for protesters. I've seen protesters there back in April when the former president was first arraigned. There were protesters there on Monday as well. That number has gone down every single day since then. And so I thought someone set off a fire and then I looked more closely as I was speaking live with Chris and I saw the outline of an individual's body. And I thought to myself, that is a human being. They have set themselves on fire. Joy and his hands were raised in the air as he was standing there, arms wide open and he burned for two minutes. It seemed like a lifetime but it was 2 to 3 minutes and then collapsing to the ground. As security personnel, members of the FDNY members of NYPD showed up and were able to put out that fire and, and I gotta say, um, joy, what I saw with my own eyes and what his body had gone through at that moment is unexplainable and his body then shook. And EMT showed up, they put him on a stretcher and, and they carried him out when he lit himself on fire. Joy. I was told by another person, another witness that saw this all go down, that he initially had knelt down and we learned this from officers as well. During the press conference, he had reached into his backpack and he had thrown up into the air, a ton of papers. Then he had doused himself in fluid in lighter fluid of some sort. He had used a lighter than to light himself on fire on those papers were wide ranging conspiracy theories. Honestly, none of it made sense. It was all nonsensical, it was political, some of it was about the mob, some of it was about various universities here in New York, as well as throughout the country. They were wide ranging conspiracy theories. Whether or not that is what motivated this individual to do that we don't know, but it was a shocking moment juxtaposing that to what we were also reporting on at that very moment, which was impaneling a jury to sit and decide the fate of the ex president of the United States. It was, it was, it was an incredible moment to see as a journalist and as a citizen here in New York. It's something that you imagine seeing in a war zone. Um I've reported in war zones before but you would never imagine seeing in downtown Manhattan in my hometown when there to report on the former president of the United States.""",445_mp4_trial_2.json,"There was history in the making, right? This was the first jury ever seated for this historic trial in which we will all be watching very closely over the next six weeks. And then I heard a scream out of my right ear in which someone said he is setting himself on fire. And I turned to my right, just off camera and about 50 ft in front of me. Joy, really half a block, half of New York City block. I see a large plume of fire about 20 to 25 ft high. And I got to say in my head, I thought for a moment, ok, that is an area that has cordoned off for protesters. I've seen protesters there back in April when the former president was first arraigned. There were protesters there on Monday as well. That number has gone down every single day since then. And so I thought someone set off a fire and then I looked more closely as I was speaking live with Chris and I saw the outline of an individual's body. And I thought to myself, that is a human being. They have set themselves on fire. Joy and his hands were raised in the air as he was standing there, arms wide open and he burned for two minutes. It seemed like a lifetime but it was 2 to 3 minutes and then collapsing to the ground. As security personnel, members of the FDNY members of NYPD showed up and were able to put out that fire and, and I gotta say, um, joy, what I saw with my own eyes and what his body had gone through at that moment is unexplainable and his body then shook. And EMT showed up, they put him on a stretcher and, and they carried him out when he lit himself on fire. Joy. I was told by another person, another witness that saw this all go down, that he initially had knelt down and we learned this from officers as well. During the press conference, he had reached into his backpack and he had thrown up into the air, a ton of papers. Then he had doused himself in fluid in lighter fluid of some sort. He had used a lighter than to light himself on fire on those papers were wide ranging conspiracy theories. Honestly, none of it made sense. It was all nonsensical, it was political, some of it was about the mob, some of it was about various universities here in New York, as well as throughout the country. They were wide ranging conspiracy theories. Whether or not that is what motivated this individual to do that we don't know, but it was a shocking moment juxtaposing that to what we were also reporting on at that very moment, which was impaneling a jury to sit and decide the fate of the ex president of the United States. It was, it was, it was an incredible moment to see as a journalist and as a citizen here in New York. It's something that you imagine seeing in a war zone. Um I've reported in war zones before but you would never imagine seeing in downtown Manhattan in my hometown when there to report on the former president of the United States.",445
446.0,https://www.tiktok.com/@oschinothadon/video/7359637085503982890,0,"""Breaking news, y'all, somebody just lit themselves on fire right outside the courthouse where Donald Trump was having his trial. Now this is alleged that they lit themselves on fire. So this is what they're reporting. I'm not too sure what the reason for that is. I mean, the world is going absolutely crazy. You never know what to expect. But that's, that's insane. I mean, do you think they tried to do that to try to disrupt the trial? Do you think that they were a supporter of Trump or not? I mean, to light yourself on fire, you got to be going through some things, man, like some mental things. This is insane. This happened just right now it's live, they're still putting coverage on it. But I just wanted to inform you all the people about what's going on right now right outside the courthouse where Trump is having his trial. I mean, this is insane. I don't know what it's linked to if there's any correlation between it being linked to the trial or them wanting attention to do it at that specific area at this specific time. But what do y'all think leave in the comments below. Peace and one.""",446_mp4_trial_2.json,"Breaking news, y'all, somebody just lit themselves on fire right outside the courthouse where Donald Trump was having his trial. Now this is alleged that they lit themselves on fire. So this is what they're reporting. I'm not too sure what the reason for that is. I mean, the world is going absolutely crazy. You never know what to expect. But that's, that's insane. I mean, do you think they tried to do that to try to disrupt the trial? Do you think that they were a supporter of Trump or not? I mean, to light yourself on fire, you got to be going through some things, man, like some mental things. This is insane. This happened just right now it's live, they're still putting coverage on it. But I just wanted to inform you all the people about what's going on right now right outside the courthouse where Trump is having his trial. I mean, this is insane. I don't know what it's linked to if there's any correlation between it being linked to the trial or them wanting attention to do it at that specific area at this specific time. But what do y'all think leave in the comments below. Peace and one.",446
447.0,https://www.tiktok.com/@saintleone/video/7365599763913379104,0,',447_mp4_trial_2.json,,447
448.0,https://www.tiktok.com/@kentucky_girll_/video/7368496644788063530,0,"""Court this morning, you see President Trump there with his lawyers as the court is underway, the examination of Michael Cohen is happening right now. The prosecutor Susan Hoffinger is the one there. So those are new pictures we were told last week that because a of a reporter violating the photo photography rules inside the courtroom that there would never be any more photographs. Looks like the judges had a little bit of a change of heart on that as long as everyone follows the rules and not take pictures of anyone else aside from. So, so here's the message we're getting from our.""",448_mp4_trial_2.json,"Court this morning, you see President Trump there with his lawyers as the court is underway, the examination of Michael Cohen is happening right now. The prosecutor Susan Hoffinger is the one there. So those are new pictures we were told last week that because a of a reporter violating the photo photography rules inside the courtroom that there would never be any more photographs. Looks like the judges had a little bit of a change of heart on that as long as everyone follows the rules and not take pictures of anyone else aside from. So, so here's the message we're getting from our.",448
449.0,https://www.tiktok.com/@inikimouse/video/7363339514938428704,0,"""Put it, put it in. Ok. Hm. I see a lot of really, really great things in your future. I see money, power, influence and a beautiful, beautiful life for you and your family. Courtesy of one of the strongest economies in the history of America. There we go. That's a nice, not just a hat.""",449_mp4_trial_2.json,"Put it, put it in. Ok. Hm. I see a lot of really, really great things in your future. I see money, power, influence and a beautiful, beautiful life for you and your family. Courtesy of one of the strongest economies in the history of America. There we go. That's a nice, not just a hat.",449
450.0,https://www.tiktok.com/@theladylikelawyer/video/7370118508643913003,0,"""Yeah. So a chapter 11 bankruptcy is a reorganization for businesses. It's like a chapter 13 only for businesses. It's a repayment plan. Donald Trump actually filed it for his businesses. Not personally.""",450_mp4_trial_2.json,Yeah. So a chapter 11 bankruptcy is a reorganization for businesses. It's like a chapter 13 only for businesses. It's a repayment plan. Donald Trump actually filed it for his businesses. Not personally.,450
451.0,https://www.tiktok.com/@kamaljohnsonnetwork/video/7377053736029506859,0,"""Valentina Gomez and her goofy ass flame throwing some books. She said some of the most goofiest ish. I have heard trying to do a parody of, of Joe Slow Biden out here. If you don't vote for me, you ain't black and you ain't an air. I can all Latina shut up. You want our vote? We want tangibles. Easy, simple right there. Cash reparations, anti-black hate crime bill and other tangibles down the line. But instead y'all wanna do this old goofy shucking and jiving. Y'all sucking the driver for the vote. Ain't that something? Ain't that something? They are here shucking and jiving for our black vote?""",451_mp4_trial_2.json,"Valentina Gomez and her goofy ass flame throwing some books. She said some of the most goofiest ish. I have heard trying to do a parody of, of Joe Slow Biden out here. If you don't vote for me, you ain't black and you ain't an air. I can all Latina shut up. You want our vote? We want tangibles. Easy, simple right there. Cash reparations, anti-black hate crime bill and other tangibles down the line. But instead y'all wanna do this old goofy shucking and jiving. Y'all sucking the driver for the vote. Ain't that something? Ain't that something? They are here shucking and jiving for our black vote?",451
452.0,https://www.tiktok.com/@iamparispresley1111/video/7362189207193980206,0,"""Hello. Hello. So this is a message for Mr Trump. Hey girl. Oh yo baby, your baby is ready in New York to be picked up all of these charges. Just tell them that you've been looking for your baby and you didn't know how to say it because you didn't know what people was gonna think about you and you didn't know what they would try to do to your daughter. Ok. Hear me in my inbox. I know exactly where she is. She's here in New York. Bye y'all. God loves y'all more.""",452_mp4_trial_2.json,"Hello. Hello. So this is a message for Mr Trump. Hey girl. Oh yo baby, your baby is ready in New York to be picked up all of these charges. Just tell them that you've been looking for your baby and you didn't know how to say it because you didn't know what people was gonna think about you and you didn't know what they would try to do to your daughter. Ok. Hear me in my inbox. I know exactly where she is. She's here in New York. Bye y'all. God loves y'all more.",452
453.0,https://www.tiktok.com/@the_jonny_v/video/7361099206704057630,0,"""I'm a pimp name. Slick Back. Got two holes on the track.""",453_mp4_trial_2.json,I'm a pimp name. Slick Back. Got two holes on the track.,453
454.0,https://www.tiktok.com/@newspulsela/video/7369023255891725614,0,"""Kind of came in as I said to you, uh uh hot and, and he kind of had this full frontal attack about, you know, some things that Michael Cohen had, had put up on, on tiktok and you were like, OK, this is the all aggressive, you know, machine gun approach that Donald Trump would want. And then that just kind of went away and then we were kind of left with um this Miranda type of dance where they were trying to suggest that Michael Cohen had gone rogue because the, it was almost like they were trying to set that up as a premise for, you know, him going rogue with Donald Trump. And then there was almost like this other sort of side conversation. I didn't even track that. So they're saying they were trying to establish that he didn't do what he was told to do it. It was like, oh, you know, Michael Cohen went rogue because you know, the D A told him to do this thing and he, he couldn't follow instructions. Well, here, you know, he's going rogue over here with, with Donald Trump and these payments and, and these, and these, you know, agreements.""",454_mp4_trial_2.json,"Kind of came in as I said to you, uh uh hot and, and he kind of had this full frontal attack about, you know, some things that Michael Cohen had, had put up on, on tiktok and you were like, OK, this is the all aggressive, you know, machine gun approach that Donald Trump would want. And then that just kind of went away and then we were kind of left with um this Miranda type of dance where they were trying to suggest that Michael Cohen had gone rogue because the, it was almost like they were trying to set that up as a premise for, you know, him going rogue with Donald Trump. And then there was almost like this other sort of side conversation. I didn't even track that. So they're saying they were trying to establish that he didn't do what he was told to do it. It was like, oh, you know, Michael Cohen went rogue because you know, the D A told him to do this thing and he, he couldn't follow instructions. Well, here, you know, he's going rogue over here with, with Donald Trump and these payments and, and these, and these, you know, agreements.",454
455.0,https://www.tiktok.com/@infowarroom/video/7358942036893945130,0,"""Kind of came in as I said to you, uh uh hot and, and he kind of had this full frontal attack about, you know, some things that Michael Cohen had, had put up on, on tiktok and you were like, OK, this is the all aggressive, you know, machine gun approach that Donald Trump would want. And then that just kind of went away and then we were kind of left with um this Miranda type of dance where they were trying to suggest that Michael Cohen had gone rogue because the, it was almost like they were trying to set that up as a premise for, you know, him going rogue with Donald Trump. And then there was almost like this other sort of side conversation. I didn't even track that. So they're saying they were trying to establish that he didn't do what he was told to do it. It was like, oh, you know, Michael Cohen went rogue because you know, the D A told him to do this thing and he, he couldn't follow instructions. Well, here, you know, he's going rogue over here with, with Donald Trump and these payments and, and these, and these, you know, agreements.""",455_mp4_trial_2.json,"Kind of came in as I said to you, uh uh hot and, and he kind of had this full frontal attack about, you know, some things that Michael Cohen had, had put up on, on tiktok and you were like, OK, this is the all aggressive, you know, machine gun approach that Donald Trump would want. And then that just kind of went away and then we were kind of left with um this Miranda type of dance where they were trying to suggest that Michael Cohen had gone rogue because the, it was almost like they were trying to set that up as a premise for, you know, him going rogue with Donald Trump. And then there was almost like this other sort of side conversation. I didn't even track that. So they're saying they were trying to establish that he didn't do what he was told to do it. It was like, oh, you know, Michael Cohen went rogue because you know, the D A told him to do this thing and he, he couldn't follow instructions. Well, here, you know, he's going rogue over here with, with Donald Trump and these payments and, and these, and these, you know, agreements.",455
456.0,https://www.tiktok.com/@anxiousobserver/video/7367913329672621354,0,Got the devil.',456_mp4_trial_2.json,Got the devil.,456
457.0,https://www.tiktok.com/@disneyworld_cult/video/7366012821211090222,0,"I was a, I did some, I swear, all fun and.'",457_mp4_trial_2.json,"I was a, I did some, I swear, all fun and.",457
458.0,https://www.tiktok.com/@miketrim5and29/video/7358782310658919711,0,"""Hey folks, it's been a busy morning in the newsroom. Uh I'm just gonna tell you in no particular order. What stories we've been working on for our morning newscast. Here we go. Two years worth of rainfall fell in 24 hours in Dubai. United Arab Emirates, one of the major airports there shut down right now as cars are just driving through the rain two time Florida governor and us, Senator Bob Graham passes away natural causes at age 87. He was a vocal critic of the Iraq war when he was a senator. The aftermath of the Hawaii wildfires last year. The Attorney General in Hawaii is releasing a first of its kind report detailing the timeline of the 1st 24 to 72 hours. Still not known the exact cause of this fire. The A TF is investigating that and President Biden expected to announce that he wants to triple tariffs against China that will be with union members in Pennsylvania. That speech.""",458_mp4_trial_2.json,"Hey folks, it's been a busy morning in the newsroom. Uh I'm just gonna tell you in no particular order. What stories we've been working on for our morning newscast. Here we go. Two years worth of rainfall fell in 24 hours in Dubai. United Arab Emirates, one of the major airports there shut down right now as cars are just driving through the rain two time Florida governor and us, Senator Bob Graham passes away natural causes at age 87. He was a vocal critic of the Iraq war when he was a senator. The aftermath of the Hawaii wildfires last year. The Attorney General in Hawaii is releasing a first of its kind report detailing the timeline of the 1st 24 to 72 hours. Still not known the exact cause of this fire. The A TF is investigating that and President Biden expected to announce that he wants to triple tariffs against China that will be with union members in Pennsylvania. That speech.",458
459.0,https://www.tiktok.com/@anxiousobserver/video/7357574848660507946,0,Ok.',459_mp4_trial_2.json,Ok.,459
460.0,https://www.tiktok.com/@enter10ment.007/video/7366053727914020138,0,"""As secretary. How many words per minute could you type? And how does President Obama like his coffee? Like himself weak, you know, Zach. Those are really out of date. Questions. Fine. Country goes the shit. So you're going to lead the civil War? No, I wouldn, I wouldn't take up arms. I think that might be a little extreme, right? Because you were saying before we were rolling that you wanted to take away everyone's guns. Very cool, cool, cool, cool. I really regret doing this. What's going to be the number one focus of your presidency? It has to be the economy. We need more good jobs with rising incomes. We've got to make the economy work for everybody. Not just those who we need to take a break. We just need to have a word from our sponsor Washington is broken. The truth is too many politicians are totally controlled by special interests and lobbyists. We're going to make America great. Again, I'm Donald Trump and I approve this message. He approves the message. W why would you play a commercial for my opponent in the middle of our interview? He paid me in steaks. I'd be afraid to eat them if I were you. It's a good cut of meat. I think it's part of the asshole. Well, this has been a lot of fun. Mrs Clinton. We should stay in touch. What's the best way to reach you? Email God.""",460_mp4_trial_2.json,"As secretary. How many words per minute could you type? And how does President Obama like his coffee? Like himself weak, you know, Zach. Those are really out of date. Questions. Fine. Country goes the shit. So you're going to lead the civil War? No, I wouldn, I wouldn't take up arms. I think that might be a little extreme, right? Because you were saying before we were rolling that you wanted to take away everyone's guns. Very cool, cool, cool, cool. I really regret doing this. What's going to be the number one focus of your presidency? It has to be the economy. We need more good jobs with rising incomes. We've got to make the economy work for everybody. Not just those who we need to take a break. We just need to have a word from our sponsor Washington is broken. The truth is too many politicians are totally controlled by special interests and lobbyists. We're going to make America great. Again, I'm Donald Trump and I approve this message. He approves the message. W why would you play a commercial for my opponent in the middle of our interview? He paid me in steaks. I'd be afraid to eat them if I were you. It's a good cut of meat. I think it's part of the asshole. Well, this has been a lot of fun. Mrs Clinton. We should stay in touch. What's the best way to reach you? Email God.",460
461.0,https://www.tiktok.com/@ritatheroguewarrior/video/7358937138395712811,0,"""Spit it out human. I'm all ears metaphorically. I have to actually say, I know exactly how that robot feels. However, I think we are kind of in trouble if they can actually do that.""",461_mp4_trial_2.json,"Spit it out human. I'm all ears metaphorically. I have to actually say, I know exactly how that robot feels. However, I think we are kind of in trouble if they can actually do that.",461
462.0,https://www.tiktok.com/@wealthbuildingrockstar/video/7359710765726633258,0,"""So tiktok gave me three comment, strike violations for rebuttal against racist. And I I am the one who gets a violation of them people out here calling Angela Monkey saying Ken Clark is her slave owner and all this shit on social media men, especially white men just being racist all day. But as soon as I say, one of them was not even that bad. So I killed it. The other two, I just said here come the racist white men being racist again and or I also said now one was coming back. I said, beating ass for racism needs to be normalized and it does. And this is why I am on a social media break. I am gonna keep posting content because I'm a content creator. I'm trying to be a content creator and I'm gonna just keep posting. But I'm not, I'm not just scrolling on tiktok anymore. I'm not scrolling on Twitter. I'm not scrolling on Instagram because I'm not, I might have to make a separate account maybe for that because I love argument races. I love eating them up. That's what I do. I do it for a living. I don't give a fuck tiktok is really pissed me off because they do that. Facebook does this too. I've been in Facebook, Joe so many times. But when men say women are this, women are that, it's fine. But as soon as a woman says that all men are this or men are that or men are this, it's a violation. It's a violation. You're not, you're not slick. And a lot of these men are just being, are finger happy on the keyboards. But I do, I'm actually so pissed right now. Like to talk, what the fuck are you doing? It's gonna get worse if they let an American company buy this app. But like be for real. So I'm just gonna start reporting racist comments if I see them when I get, if I ever get back onto the scrolling things, I'm just gonna start reporting them because clearly that's what they're doing in my comment after I got a bunch of likes on it already and people agree to it. Of course, and guess what when LSU lost last night, Twitter is crazy. It's literally going crazy, but none of their shit gets blocked literally. It's so fucking stupid. And also I respect Clay Kate Clark as an athlete, but she knows what the fuck is going on on social media. And I think she needs to say something to her fans and her not saying anything to her fans. Also very problematic. Like girl be for Real Haley Van Lift can speak up, Paige but Butler, whatever, the one from uconn can speak up about what's going on and how, you know, black people dominate sports and you have to respect it if you're gonna enjoy the sport. A lot of these men didn't even watch girls basketball until Ken Clark and they don't even watch her. They just wait for her to win or wait for injuries to lose or clip of injuries just to be racist. They don't even fucking like Angel and they didn't even like Kly Clark. All these people are misogynist anyway. Like they would, they literally wouldn't, they would take away Klin Clark's right to vote. But all of a sudden they just wanna be racist for fun. Like it's just, it's just mind boggling.""",462_mp4_trial_2.json,"So tiktok gave me three comment, strike violations for rebuttal against racist. And I I am the one who gets a violation of them people out here calling Angela Monkey saying Ken Clark is her slave owner and all this shit on social media men, especially white men just being racist all day. But as soon as I say, one of them was not even that bad. So I killed it. The other two, I just said here come the racist white men being racist again and or I also said now one was coming back. I said, beating ass for racism needs to be normalized and it does. And this is why I am on a social media break. I am gonna keep posting content because I'm a content creator. I'm trying to be a content creator and I'm gonna just keep posting. But I'm not, I'm not just scrolling on tiktok anymore. I'm not scrolling on Twitter. I'm not scrolling on Instagram because I'm not, I might have to make a separate account maybe for that because I love argument races. I love eating them up. That's what I do. I do it for a living. I don't give a fuck tiktok is really pissed me off because they do that. Facebook does this too. I've been in Facebook, Joe so many times. But when men say women are this, women are that, it's fine. But as soon as a woman says that all men are this or men are that or men are this, it's a violation. It's a violation. You're not, you're not slick. And a lot of these men are just being, are finger happy on the keyboards. But I do, I'm actually so pissed right now. Like to talk, what the fuck are you doing? It's gonna get worse if they let an American company buy this app. But like be for real. So I'm just gonna start reporting racist comments if I see them when I get, if I ever get back onto the scrolling things, I'm just gonna start reporting them because clearly that's what they're doing in my comment after I got a bunch of likes on it already and people agree to it. Of course, and guess what when LSU lost last night, Twitter is crazy. It's literally going crazy, but none of their shit gets blocked literally. It's so fucking stupid. And also I respect Clay Kate Clark as an athlete, but she knows what the fuck is going on on social media. And I think she needs to say something to her fans and her not saying anything to her fans. Also very problematic. Like girl be for Real Haley Van Lift can speak up, Paige but Butler, whatever, the one from uconn can speak up about what's going on and how, you know, black people dominate sports and you have to respect it if you're gonna enjoy the sport. A lot of these men didn't even watch girls basketball until Ken Clark and they don't even watch her. They just wait for her to win or wait for injuries to lose or clip of injuries just to be racist. They don't even fucking like Angel and they didn't even like Kly Clark. All these people are misogynist anyway. Like they would, they literally wouldn't, they would take away Klin Clark's right to vote. But all of a sudden they just wanna be racist for fun. Like it's just, it's just mind boggling.",462
463.0,https://www.tiktok.com/@honeybadger851/video/7358428935660539179,0,"""You guys have to stop asking what do you bring to the table? Because what table bitch, what ta you don't have a table? I don't have a table. None of us have a table anymore. Have you guys not been paying attention? The question you should actually be asking is what do you bring to the revolution? Because even if we had a table, where are we gonna put it? Where's it gonna go in the house that we can't afford? Or the apartment we pay three times the normal price to rent from a fucking hedge fund. What goes on this table food that's poisonous and illegal everywhere else in the fucking world? When do we get to sit down at it at 10 o'clock at night when we get off our second jobs? Because our government refuses to regulate a livable fucking wage. Maybe we can have a nice conversation with our Children about how they properly guess the right's multiple choice answer. Well, narrowly avoiding a fucking school shooting, we can set our hypothetical table with the fine China. Your mother left us after dying at age 50 fucking three of heart disease because she can't afford health care or fucking medicine for that matter. And if we're really fucking lucky, we can wheel in grams in between his chemotherapy treatments because he spends a lifetime eating red dye and inhaling mezo fucking Thoma. You know, we got bigger fish fry. Then can you even cook? Yes, darling. Yes, I can fry you up some nice cars and sticks and pour you some diabetic. Go, go juice after a long day of surviving this dystopian circle. Jerk. Let's focus on gender roles and not the fact that I have perfect aim with the long shot fucking rifle because that's what matters in a society where it requires two incomes to eat poisonous food while living in a polarized, propagated, overpriced HECA. Right.""",463_mp4_trial_2.json,"You guys have to stop asking what do you bring to the table? Because what table bitch, what ta you don't have a table? I don't have a table. None of us have a table anymore. Have you guys not been paying attention? The question you should actually be asking is what do you bring to the revolution? Because even if we had a table, where are we gonna put it? Where's it gonna go in the house that we can't afford? Or the apartment we pay three times the normal price to rent from a fucking hedge fund. What goes on this table food that's poisonous and illegal everywhere else in the fucking world? When do we get to sit down at it at 10 o'clock at night when we get off our second jobs? Because our government refuses to regulate a livable fucking wage. Maybe we can have a nice conversation with our Children about how they properly guess the right's multiple choice answer. Well, narrowly avoiding a fucking school shooting, we can set our hypothetical table with the fine China. Your mother left us after dying at age 50 fucking three of heart disease because she can't afford health care or fucking medicine for that matter. And if we're really fucking lucky, we can wheel in grams in between his chemotherapy treatments because he spends a lifetime eating red dye and inhaling mezo fucking Thoma. You know, we got bigger fish fry. Then can you even cook? Yes, darling. Yes, I can fry you up some nice cars and sticks and pour you some diabetic. Go, go juice after a long day of surviving this dystopian circle. Jerk. Let's focus on gender roles and not the fact that I have perfect aim with the long shot fucking rifle because that's what matters in a society where it requires two incomes to eat poisonous food while living in a polarized, propagated, overpriced HECA. Right.",463
464.0,https://www.tiktok.com/@pietrainaz/video/7368285451297295659,0,"Oh my good lord gonna drink some, a double shot of me a this.'",464_mp4_trial_2.json,"Oh my good lord gonna drink some, a double shot of me a this.",464
